station,date,precip,tobs,latitude,longitude,elevation,name,country,state
USC00519523,06/03/2013,0,70,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/03/2013,0.04,67,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,08/03/2013,0,59,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,09/03/2013,0.13,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,10/03/2013,1.11,68,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,11/03/2013,1.02,60,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,12/03/2013,0.02,65,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,13/03/2013,0.06,67,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,14/03/2013,0.13,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,15/03/2013,0,58,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,16/03/2013,0,70,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,17/03/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,18/03/2013,0.09,57,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,19/03/2013,0,62,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,20/03/2013,0,67,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,21/03/2013,0,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,22/03/2013,0,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,23/03/2013,0.59,67,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,25/03/2013,0,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,26/03/2013,0,69,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,27/03/2013,0.12,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,28/03/2013,0.03,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,29/03/2013,0.15,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,30/03/2013,0.03,71,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,31/03/2013,0.02,69,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,01/04/2013,0,66,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,02/04/2013,0.01,66,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,03/04/2013,0,67,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,04/04/2013,0.02,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,05/04/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,06/04/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/04/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,08/04/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,09/04/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,10/04/2013,0,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,11/04/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,12/04/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,13/04/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,14/04/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,15/04/2013,0.44,71,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,16/04/2013,0.01,66,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,17/04/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,18/04/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,19/04/2013,0.01,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,20/04/2013,0,70,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,21/04/2013,0,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,22/04/2013,0.35,71,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,23/04/2013,0.34,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,24/04/2013,2.05,69,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,26/04/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,27/04/2013,0,69,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,28/04/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,29/04/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,30/04/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,01/05/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,02/05/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,03/05/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,04/05/2013,0,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,05/05/2013,0.15,71,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,06/05/2013,1.24,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/05/2013,0.04,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,08/05/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,09/05/2013,0,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,10/05/2013,0.26,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,11/05/2013,0.16,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,12/05/2013,0.4,70,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,13/05/2013,0.12,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,14/05/2013,0.02,80,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,15/05/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,16/05/2013,0,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,17/05/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,18/05/2013,0.13,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,19/05/2013,0.06,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,20/05/2013,1.96,70,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,21/05/2013,0,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,22/05/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,23/05/2013,0.03,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,24/05/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,25/05/2013,0.08,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,26/05/2013,0.06,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,27/05/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,28/05/2013,0.1,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,29/05/2013,0,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,30/05/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,31/05/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,01/06/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,02/06/2013,0.08,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,03/06/2013,0.02,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,04/06/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,05/06/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,06/06/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/06/2013,0.07,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,08/06/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,09/06/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,10/06/2013,0,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,11/06/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,12/06/2013,0,81,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,13/06/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,14/06/2013,0.28,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,15/06/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,16/06/2013,0,81,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,17/06/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,18/06/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,19/06/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,20/06/2013,0.07,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,21/06/2013,0.32,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,22/06/2013,0.13,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,23/06/2013,0.08,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,24/06/2013,0.01,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,25/06/2013,0.18,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,26/06/2013,0.42,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,27/06/2013,0.02,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,29/06/2013,0.05,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,30/06/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,01/07/2013,0,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,02/07/2013,0.16,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,03/07/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,04/07/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,05/07/2013,0,71,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,06/07/2013,0,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/07/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,08/07/2013,0.02,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,09/07/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,10/07/2013,0.07,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,11/07/2013,0.06,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,12/07/2013,0.02,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,13/07/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,14/07/2013,0,81,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,15/07/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,16/07/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,17/07/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,18/07/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,19/07/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,20/07/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,21/07/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,22/07/2013,0.2,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,23/07/2013,0.2,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,24/07/2013,0.01,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,25/07/2013,0,81,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,26/07/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,28/07/2013,0,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,29/07/2013,0.2,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,30/07/2013,0.27,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,31/07/2013,0.08,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,01/08/2013,0.15,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,02/08/2013,0.04,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,03/08/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,04/08/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,05/08/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,06/08/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/08/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,08/08/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,09/08/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,10/08/2013,1.67,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,11/08/2013,0.42,82,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,12/08/2013,0.01,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,13/08/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,14/08/2013,0.05,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,15/08/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,16/08/2013,0.05,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,17/08/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,18/08/2013,0,82,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,19/08/2013,0,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,20/08/2013,0,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,21/08/2013,0.43,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,22/08/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,23/08/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,24/08/2013,0.05,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,25/08/2013,0,80,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,26/08/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,27/08/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,28/08/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,29/08/2013,0.19,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,31/08/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,01/09/2013,0.09,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,02/09/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,03/09/2013,0.05,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,04/09/2013,0.04,71,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,05/09/2013,0,68,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,06/09/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/09/2013,0.53,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,09/09/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,10/09/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,11/09/2013,0.25,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,12/09/2013,0.05,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,13/09/2013,0.32,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,14/09/2013,0.09,81,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,15/09/2013,0.15,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,16/09/2013,0.02,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,17/09/2013,0.07,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,18/09/2013,0.06,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,19/09/2013,0.04,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,20/09/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,22/09/2013,0,82,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,23/09/2013,0,81,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,25/09/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,26/09/2013,0.49,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,27/09/2013,0.02,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,28/09/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,29/09/2013,0.07,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,30/09/2013,0.13,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,01/10/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,02/10/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,03/10/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,04/10/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,06/10/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/10/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,08/10/2013,0,77,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,09/10/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,10/10/2013,0.07,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,11/10/2013,0,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,12/10/2013,0.06,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,13/10/2013,0,72,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,14/10/2013,0.68,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,15/10/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,16/10/2013,0,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,17/10/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,18/10/2013,0.05,69,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,19/10/2013,0,66,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,20/10/2013,0.01,69,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,21/10/2013,0,68,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,22/10/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,23/10/2013,0,81,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,24/10/2013,0.11,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,25/10/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,26/10/2013,0,79,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,28/10/2013,0,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,29/10/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,30/10/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,31/10/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,01/11/2013,0,76,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,02/11/2013,0.07,75,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,03/11/2013,0,78,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,04/11/2013,0,82,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,05/11/2013,0,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,06/11/2013,0.05,73,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
USC00519523,07/11/2013,0.2,74,21.33556,-157.71139,19.5,WAIMANALO EXPERIMENTAL FARM,US,HI
